pitch,roll,yaw,Ax,Ay,Az,timestamp
-0.7,-89.0,+0.1,-0.013,-1.001,+0.020,2017-08-21T06:21:33
-0.7,-89.0,+0.1,-0.014,-0.998,+0.021,2017-08-21T06:21:35
-0.7,-89.0,+0.1,-0.013,-0.998,+0.020,2017-08-21T06:21:37
-0.7,-89.0,+0.1,-0.014,-1.002,+0.020,2017-08-21T06:21:39
-0.7,-89.0,+0.2,-0.015,-1.003,+0.021,2017-08-21T06:21:41
-0.7,-88.9,+0.1,-0.012,-1.001,+0.021,2017-08-21T06:21:43
-0.7,-88.9,+0.2,-0.012,-0.998,+0.020,2017-08-21T06:21:45
-0.6,-89.0,+0.2,-0.012,-0.999,+0.021,2017-08-21T06:21:47
-0.6,-88.9,+0.1,-0.013,-1.001,+0.022,2017-08-21T06:21:49
-0.6,-89.0,+0.0,-0.014,-1.002,+0.020,2017-08-21T06:21:51
-0.6,-89.0,+0.0,-0.012,-1.002,+0.019,2017-08-21T06:21:53
-0.6,-89.0,-0.0,-0.014,-0.999,+0.021,2017-08-21T06:21:55
-0.7,-89.0,-0.1,-0.013,-0.999,+0.021,2017-08-21T06:21:57
-0.7,-89.0,-0.0,-0.014,-1.001,+0.022,2017-08-21T06:21:59
-0.7,-89.0,-0.1,-0.014,-1.001,+0.022,2017-08-21T06:22:02
-0.7,-89.0,-0.2,-0.014,-1.002,+0.019,2017-08-21T06:22:04
-0.7,-89.0,-0.2,-0.012,-1.002,+0.020,2017-08-21T06:22:06
-0.7,-89.0,-0.2,-0.012,-0.998,+0.020,2017-08-21T06:22:08
-0.7,-89.0,-0.2,-0.013,-0.999,+0.020,2017-08-21T06:22:10
-0.7,-89.1,-0.2,-0.015,-1.004,+0.022,2017-08-21T06:22:12
-0.6,-89.1,-0.4,-0.012,-1.002,+0.019,2017-08-21T06:22:14
-0.6,-89.0,-0.3,-0.012,-1.003,+0.020,2017-08-21T06:22:16
-0.6,-89.0,-0.3,-0.013,-1.000,+0.019,2017-08-21T06:22:18
-0.6,-89.1,-0.3,-0.012,-0.999,+0.020,2017-08-21T06:22:20
-0.7,-89.1,-0.3,-0.013,-1.002,+0.020,2017-08-21T06:22:22
-0.7,-89.0,-0.3,-0.013,-1.002,+0.020,2017-08-21T06:22:24
-0.6,-89.0,-0.3,-0.012,-1.002,+0.019,2017-08-21T06:22:26
-0.6,-89.0,-0.2,-0.012,-0.999,+0.020,2017-08-21T06:22:28
-0.6,-89.0,-0.2,-0.012,-0.998,+0.021,2017-08-21T06:22:30
-0.6,-89.0,-0.3,-0.012,-1.002,+0.022,2017-08-21T06:22:32
-0.6,-89.1,-0.3,-0.012,-1.001,+0.022,2017-08-21T06:22:34
-0.6,-89.0,-0.3,-0.012,-1.002,+0.020,2017-08-21T06:22:36
-0.6,-89.0,-0.3,-0.011,-1.002,+0.020,2017-08-21T06:22:38
-0.6,-89.1,-0.3,-0.012,-0.998,+0.021,2017-08-21T06:22:40
-0.6,-89.1,-0.3,-0.010,-0.999,+0.019,2017-08-21T06:22:42
-0.6,-89.1,-0.4,-0.011,-1.002,+0.021,2017-08-21T06:22:44
-0.6,-89.0,-0.4,-0.010,-0.999,+0.020,2017-08-21T06:22:46
-0.7,-89.0,-0.3,-0.011,-1.001,+0.020,2017-08-21T06:22:49
-0.6,-89.0,-0.4,-0.010,-1.000,+0.020,2017-08-21T06:22:51
-0.6,-89.0,-0.3,-0.011,-0.999,+0.020,2017-08-21T06:22:53
-0.6,-89.0,-0.3,-0.010,-1.002,+0.020,2017-08-21T06:22:55
-0.6,-89.0,-0.4,-0.011,-1.001,+0.021,2017-08-21T06:22:57
-0.6,-89.0,-0.4,-0.011,-1.001,+0.019,2017-08-21T06:22:59
-0.6,-89.0,-0.4,-0.010,-0.999,+0.020,2017-08-21T06:23:01
-0.6,-89.0,-0.5,-0.010,-1.001,+0.020,2017-08-21T06:23:03
-0.6,-89.0,-0.4,-0.012,-1.004,+0.021,2017-08-21T06:23:05
-0.6,-89.0,-0.4,-0.011,-1.003,+0.021,2017-08-21T06:23:07
-0.5,-89.0,-0.4,-0.010,-1.000,+0.021,2017-08-21T06:23:09
-0.5,-89.0,-0.4,-0.011,-1.001,+0.019,2017-08-21T06:23:11
-0.6,-89.0,-0.3,-0.010,-1.000,+0.020,2017-08-21T06:23:13
-0.5,-89.0,-0.4,-0.011,-0.999,+0.020,2017-08-21T06:23:15
-0.5,-89.1,-0.3,-0.010,-1.004,+0.019,2017-08-21T06:23:17
-0.5,-89.1,-0.3,-0.010,-1.003,+0.021,2017-08-21T06:23:19
-0.5,-89.1,-0.4,-0.009,-1.000,+0.019,2017-08-21T06:23:21
-0.5,-89.1,-0.4,-0.009,-1.000,+0.020,2017-08-21T06:23:23
-0.5,-89.0,-0.3,-0.009,-1.000,+0.020,2017-08-21T06:23:25
-0.5,-89.0,-0.4,-0.009,-1.003,+0.019,2017-08-21T06:23:27
-0.5,-89.0,-0.3,-0.008,-1.001,+0.021,2017-08-21T06:23:29
-0.5,-89.0,-0.2,-0.010,-1.000,+0.020,2017-08-21T06:23:31
-0.5,-89.0,-0.3,-0.010,-0.999,+0.021,2017-08-21T06:23:34
-0.5,-89.0,-0.2,-0.010,-1.000,+0.022,2017-08-21T06:23:36
-0.5,-89.0,-0.2,-0.010,-1.002,+0.021,2017-08-21T06:23:38
-0.5,-89.0,-0.4,-0.009,-1.002,+0.021,2017-08-21T06:23:40
-0.5,-89.0,-0.4,-0.008,-0.997,+0.020,2017-08-21T06:23:42
-0.5,-89.0,-0.4,-0.008,-0.999,+0.020,2017-08-21T06:23:44
-0.5,-89.0,-0.5,-0.009,-1.002,+0.019,2017-08-21T06:23:46
-0.4,-89.0,-0.4,-0.008,-1.000,+0.020,2017-08-21T06:23:48
-0.4,-89.0,-0.4,-0.009,-1.001,+0.021,2017-08-21T06:23:50
-0.4,-89.0,-0.4,-0.009,-1.002,+0.020,2017-08-21T06:23:52
-0.4,-89.0,-0.3,-0.009,-0.999,+0.019,2017-08-21T06:23:54
-0.4,-89.0,-0.3,-0.009,-1.001,+0.020,2017-08-21T06:23:56
-0.4,-89.0,-0.4,-0.010,-1.002,+0.020,2017-08-21T06:23:58
-0.4,-89.0,-0.4,-0.009,-1.002,+0.020,2017-08-21T06:24:00
-0.4,-89.0,-0.4,-0.008,-1.001,+0.019,2017-08-21T06:24:02
-0.4,-89.0,-0.6,-0.008,-1.000,+0.020,2017-08-21T06:24:04
-0.5,-89.0,-0.5,-0.009,-1.000,+0.018,2017-08-21T06:24:06
-0.4,-89.0,-0.4,-0.010,-1.001,+0.020,2017-08-21T06:24:08
-0.4,-89.1,-0.5,-0.009,-1.001,+0.021,2017-08-21T06:24:10
-0.4,-89.0,-0.4,-0.008,-1.001,+0.020,2017-08-21T06:24:12
-0.4,-89.1,-0.4,-0.008,-0.997,+0.020,2017-08-21T06:24:14
-0.4,-89.0,-0.5,-0.007,-0.998,+0.019,2017-08-21T06:24:16
-0.4,-89.0,-0.5,-0.009,-1.003,+0.021,2017-08-21T06:24:18
-0.4,-89.0,-0.5,-0.008,-1.001,+0.021,2017-08-21T06:24:21
-0.4,-89.0,-0.6,-0.008,-1.002,+0.018,2017-08-21T06:24:23
-0.4,-89.1,-0.5,-0.007,-1.002,+0.020,2017-08-21T06:24:25
-0.4,-89.0,-0.4,-0.008,-0.999,+0.019,2017-08-21T06:24:27
-0.4,-89.0,-0.5,-0.007,-0.998,+0.020,2017-08-21T06:24:29
-0.4,-89.0,-0.4,-0.007,-1.002,+0.020,2017-08-21T06:24:31
-0.4,-89.0,-0.5,-0.008,-1.002,+0.019,2017-08-21T06:24:33
-0.4,-89.0,-0.7,-0.008,-1.000,+0.019,2017-08-21T06:24:35
-0.3,-89.0,-0.7,-0.007,-0.999,+0.021,2017-08-21T06:24:37
-0.3,-89.0,-0.7,-0.007,-1.001,+0.020,2017-08-21T06:24:39
-0.3,-89.0,-0.7,-0.008,-1.001,+0.021,2017-08-21T06:24:41
-0.3,-89.0,-0.6,-0.008,-1.001,+0.021,2017-08-21T06:24:43
-0.3,-89.0,-0.5,-0.005,-1.000,+0.021,2017-08-21T06:24:45
-0.3,-89.0,-0.5,-0.006,-1.000,+0.021,2017-08-21T06:24:47
-0.3,-89.0,-0.5,-0.007,-0.999,+0.020,2017-08-21T06:24:49
-0.3,-89.0,-0.5,-0.008,-1.003,+0.022,2017-08-21T06:24:51
-0.3,-89.0,-0.5,-0.007,-1.004,+0.021,2017-08-21T06:24:53
-0.3,-89.0,-0.5,-0.007,-1.002,+0.020,2017-08-21T06:24:55
-0.3,-89.0,-0.5,-0.007,-1.002,+0.020,2017-08-21T06:24:57
-0.3,-89.0,-0.5,-0.007,-1.000,+0.020,2017-08-21T06:24:59
-0.2,-89.0,-0.5,-0.006,-0.999,+0.020,2017-08-21T06:25:01
-0.3,-89.0,-0.4,-0.007,-1.003,+0.019,2017-08-21T06:25:03
-0.3,-89.0,-0.4,-0.007,-1.002,+0.020,2017-08-21T06:25:05
-0.2,-89.0,-0.5,-0.006,-1.001,+0.022,2017-08-21T06:25:08
-0.2,-89.0,-0.4,-0.005,-1.000,+0.020,2017-08-21T06:25:10
-0.2,-89.0,-0.4,-0.007,-1.000,+0.021,2017-08-21T06:25:12
-0.2,-89.0,-0.6,-0.007,-1.002,+0.021,2017-08-21T06:25:14
-0.2,-88.9,-0.6,-0.007,-1.002,+0.022,2017-08-21T06:25:16
-0.2,-88.9,-0.6,-0.005,-1.001,+0.020,2017-08-21T06:25:18
-0.2,-89.0,-0.6,-0.006,-0.999,+0.021,2017-08-21T06:25:20
-0.2,-89.0,-0.5,-0.006,-1.000,+0.019,2017-08-21T06:25:22
-0.2,-89.0,-0.5,-0.006,-1.003,+0.022,2017-08-21T06:25:24
-0.2,-89.0,-0.5,-0.006,-1.003,+0.021,2017-08-21T06:25:26
-0.2,-89.0,-0.5,-0.004,-0.999,+0.018,2017-08-21T06:25:28
-0.2,-89.0,-0.5,-0.005,-0.999,+0.019,2017-08-21T06:25:30
-0.2,-89.0,-0.6,-0.004,-0.999,+0.020,2017-08-21T06:25:32
-0.2,-89.0,-0.6,-0.005,-1.000,+0.020,2017-08-21T06:25:34
-0.2,-89.0,-0.7,-0.006,-1.002,+0.020,2017-08-21T06:25:36
-0.2,-89.0,-0.9,-0.005,-1.000,+0.021,2017-08-21T06:25:38
-0.2,-89.0,-1.0,-0.007,-1.000,+0.021,2017-08-21T06:25:40
-0.2,-89.0,-1.0,-0.006,-0.999,+0.020,2017-08-21T06:25:42
-0.2,-89.0,-1.1,-0.006,-1.000,+0.020,2017-08-21T06:25:44
-0.2,-89.0,-1.2,-0.006,-1.003,+0.021,2017-08-21T06:25:46
-0.2,-89.0,-1.1,-0.004,-1.003,+0.020,2017-08-21T06:25:48
-0.2,-89.0,-1.1,-0.005,-1.000,+0.019,2017-08-21T06:25:50
-0.2,-89.0,-1.1,-0.005,-1.000,+0.020,2017-08-21T06:25:52
-0.2,-89.0,-1.0,-0.005,-1.000,+0.020,2017-08-21T06:25:55
-0.1,-89.0,-1.0,-0.005,-1.003,+0.020,2017-08-21T06:25:57
-0.1,-89.0,-1.1,-0.006,-1.003,+0.021,2017-08-21T06:25:59
-0.2,-89.0,-1.1,-0.003,-1.000,+0.020,2017-08-21T06:26:01
-0.1,-89.0,-1.0,-0.004,-1.000,+0.019,2017-08-21T06:26:03
-0.2,-89.0,-1.0,-0.006,-1.003,+0.021,2017-08-21T06:26:05
-0.2,-89.0,-1.0,-0.006,-1.002,+0.022,2017-08-21T06:26:07
-0.2,-89.0,-0.9,-0.006,-1.003,+0.022,2017-08-21T06:26:09
-0.2,-88.9,-1.1,-0.006,-1.000,+0.022,2017-08-21T06:26:11
-0.2,-89.0,-1.1,-0.005,-1.000,+0.022,2017-08-21T06:26:13
-0.2,-89.0,-1.1,-0.006,-1.002,+0.021,2017-08-21T06:26:15
-0.2,-89.0,-1.3,-0.007,-1.000,+0.021,2017-08-21T06:26:17
-0.3,-89.0,-1.3,-0.005,-1.003,+0.020,2017-08-21T06:26:19
-0.2,-89.1,-1.2,-0.007,-1.003,+0.020,2017-08-21T06:26:21
-0.2,-89.0,-1.2,-0.006,-0.999,+0.021,2017-08-21T06:26:23
-0.2,-89.0,-0.7,-0.005,-1.000,+0.020,2017-08-21T06:26:25
-0.3,-89.0,-0.4,-0.006,-1.003,+0.020,2017-08-21T06:26:27
-0.3,-89.0,-0.4,-0.004,-1.001,+0.022,2017-08-21T06:26:29
-0.3,-89.0,-0.4,-0.006,-1.003,+0.022,2017-08-21T06:26:31
-0.3,-89.0,-0.5,-0.005,-1.000,+0.021,2017-08-21T06:26:33
-0.3,-89.1,-0.7,-0.005,-0.999,+0.020,2017-08-21T06:26:35
-0.3,-89.0,-0.6,-0.007,-1.000,+0.022,2017-08-21T06:26:37
-0.3,-89.0,-0.6,-0.007,-1.002,+0.020,2017-08-21T06:26:40
-0.3,-89.0,-0.6,-0.006,-1.001,+0.021,2017-08-21T06:26:42
-0.3,-89.0,-0.6,-0.005,-1.002,+0.020,2017-08-21T06:26:44
-0.3,-89.0,-0.5,-0.006,-1.000,+0.021,2017-08-21T06:26:46
-0.3,-89.0,-0.5,-0.006,-1.000,+0.021,2017-08-21T06:26:48
-0.3,-89.0,-0.5,-0.007,-1.002,+0.021,2017-08-21T06:26:50
-0.3,-89.0,-0.4,-0.006,-1.002,+0.020,2017-08-21T06:26:52
-0.3,-88.9,-0.5,-0.007,-1.003,+0.020,2017-08-21T06:26:54
-0.3,-88.9,-0.4,-0.006,-0.999,+0.020,2017-08-21T06:26:56
-0.3,-88.9,-0.4,-0.006,-1.000,+0.020,2017-08-21T06:26:58
-0.3,-89.0,-0.5,-0.007,-1.002,+0.021,2017-08-21T06:27:00
-0.3,-89.0,-0.5,-0.006,-1.003,+0.019,2017-08-21T06:27:02
-0.4,-89.0,-0.5,-0.007,-1.002,+0.020,2017-08-21T06:27:04
-0.4,-89.0,-0.5,-0.008,-0.999,+0.019,2017-08-21T06:27:06
-0.4,-89.0,-0.5,-0.006,-0.999,+0.020,2017-08-21T06:27:08
-0.4,-89.0,-0.6,-0.006,-1.000,+0.020,2017-08-21T06:27:10
-0.4,-89.0,-0.7,-0.008,-1.003,+0.019,2017-08-21T06:27:12
-0.4,-89.0,-0.6,-0.008,-1.003,+0.020,2017-08-21T06:27:14
-0.4,-89.0,-0.6,-0.006,-1.000,+0.020,2017-08-21T06:27:16
-0.4,-89.0,-0.6,-0.007,-1.003,+0.019,2017-08-21T06:27:18
-0.4,-89.0,-0.6,-0.008,-1.000,+0.019,2017-08-21T06:27:20
-0.4,-89.0,-0.6,-0.008,-0.999,+0.021,2017-08-21T06:27:22
-0.4,-89.0,-0.7,-0.008,-1.001,+0.020,2017-08-21T06:27:25
-0.4,-89.0,-0.6,-0.007,-1.001,+0.019,2017-08-21T06:27:27
-0.4,-89.0,-0.5,-0.007,-1.001,+0.019,2017-08-21T06:27:29
-0.4,-89.0,-0.6,-0.008,-0.999,+0.020,2017-08-21T06:27:31
-0.4,-89.0,-0.5,-0.008,-0.999,+0.019,2017-08-21T06:27:33
-0.4,-89.1,-0.7,-0.008,-1.001,+0.021,2017-08-21T06:27:35
-0.4,-89.0,-0.9,-0.008,-1.002,+0.021,2017-08-21T06:27:37
-0.4,-89.0,-0.9,-0.009,-1.001,+0.020,2017-08-21T06:27:39
-0.4,-89.0,-0.9,-0.009,-1.002,+0.020,2017-08-21T06:27:41
-0.4,-89.0,-0.9,-0.008,-0.999,+0.021,2017-08-21T06:27:43
-0.5,-89.0,-0.7,-0.008,-1.001,+0.020,2017-08-21T06:27:45
-0.5,-89.0,-0.7,-0.008,-1.002,+0.021,2017-08-21T06:27:47
-0.5,-89.0,-0.7,-0.008,-1.001,+0.020,2017-08-21T06:27:49
-0.5,-89.0,-0.6,-0.008,-1.000,+0.021,2017-08-21T06:27:51
-0.5,-89.0,-0.6,-0.008,-0.999,+0.019,2017-08-21T06:27:53
-0.5,-89.0,-0.6,-0.009,-1.001,+0.020,2017-08-21T06:27:55
-0.5,-89.0,-0.5,-0.009,-1.001,+0.020,2017-08-21T06:27:57
-0.5,-89.0,-0.6,-0.009,-0.999,+0.020,2017-08-21T06:27:59
-0.5,-89.0,-0.7,-0.008,-1.001,+0.019,2017-08-21T06:28:01
-0.5,-89.0,-0.8,-0.010,-1.001,+0.019,2017-08-21T06:28:03
-0.5,-89.0,-0.8,-0.009,-1.000,+0.020,2017-08-21T06:28:05
-0.5,-89.0,-0.8,-0.010,-1.001,+0.022,2017-08-21T06:28:07
-0.5,-89.0,-0.7,-0.010,-1.001,+0.021,2017-08-21T06:28:10
-0.5,-89.0,-0.7,-0.010,-1.001,+0.020,2017-08-21T06:28:12
-0.5,-89.0,-0.8,-0.008,-1.000,+0.020,2017-08-21T06:28:14
-0.5,-89.0,-0.8,-0.009,-1.000,+0.020,2017-08-21T06:28:16
-0.6,-89.0,-0.8,-0.010,-1.003,+0.020,2017-08-21T06:28:18
-0.6,-89.0,-0.9,-0.010,-1.002,+0.020,2017-08-21T06:28:20
-0.6,-89.0,-0.9,-0.009,-1.000,+0.020,2017-08-21T06:28:22
-0.6,-89.0,-0.8,-0.010,-1.000,+0.019,2017-08-21T06:28:24
-0.6,-89.0,-0.7,-0.010,-0.999,+0.020,2017-08-21T06:28:26
-0.6,-89.0,-0.5,-0.010,-1.000,+0.019,2017-08-21T06:28:28
-0.5,-89.0,-0.5,-0.010,-1.001,+0.022,2017-08-21T06:28:30
-0.5,-89.0,-0.6,-0.011,-1.000,+0.021,2017-08-21T06:28:32
-0.5,-89.0,-0.8,-0.010,-1.000,+0.021,2017-08-21T06:28:34
-0.6,-89.1,-1.0,-0.010,-1.000,+0.020,2017-08-21T06:28:36
-0.5,-89.0,-1.2,-0.011,-1.000,+0.020,2017-08-21T06:28:38
-0.5,-89.0,-1.1,-0.011,-1.001,+0.020,2017-08-21T06:28:40
-0.5,-89.0,-0.9,-0.010,-1.001,+0.021,2017-08-21T06:28:42
-0.5,-89.0,-0.9,-0.009,-1.001,+0.019,2017-08-21T06:28:44
-0.6,-89.0,-0.8,-0.010,-1.000,+0.021,2017-08-21T06:28:46
-0.6,-89.0,-0.8,-0.010,-1.000,+0.020,2017-08-21T06:28:48
-0.6,-89.0,-0.9,-0.011,-1.002,+0.020,2017-08-21T06:28:50
-0.6,-89.1,-0.9,-0.011,-1.001,+0.021,2017-08-21T06:28:52
-0.6,-89.0,-1.0,-0.011,-1.000,+0.020,2017-08-21T06:28:54
-0.6,-89.0,-1.0,-0.011,-0.999,+0.019,2017-08-21T06:28:57
-0.6,-89.0,-0.9,-0.011,-0.999,+0.021,2017-08-21T06:28:59
-0.6,-89.0,-0.8,-0.010,-1.000,+0.020,2017-08-21T06:29:01
-0.6,-89.1,-0.9,-0.011,-1.002,+0.020,2017-08-21T06:29:03
-0.6,-89.0,-1.0,-0.011,-1.000,+0.020,2017-08-21T06:29:05
-0.6,-89.0,-1.1,-0.012,-0.998,+0.021,2017-08-21T06:29:07
-0.6,-89.0,-1.0,-0.011,-1.000,+0.021,2017-08-21T06:29:09
-0.6,-89.0,-0.8,-0.012,-1.000,+0.021,2017-08-21T06:29:11
-0.6,-89.0,-0.8,-0.010,-1.001,+0.021,2017-08-21T06:29:13
-0.6,-89.0,-0.9,-0.012,-1.002,+0.019,2017-08-21T06:29:15
-0.6,-89.0,-1.0,-0.012,-0.999,+0.020,2017-08-21T06:29:17
-0.6,-89.0,-1.2,-0.012,-1.001,+0.020,2017-08-21T06:29:19
-0.6,-89.1,-1.3,-0.011,-1.001,+0.020,2017-08-21T06:29:21
-0.6,-89.1,-1.3,-0.011,-1.001,+0.019,2017-08-21T06:29:23
-0.6,-89.0,-1.1,-0.012,-1.000,+0.020,2017-08-21T06:29:25
-0.6,-89.2,-0.8,-0.011,-1.001,+0.018,2017-08-21T06:29:27
-0.6,-89.0,-0.8,-0.012,-1.000,+0.021,2017-08-21T06:29:29
-0.6,-89.1,-0.9,-0.011,-1.001,+0.019,2017-08-21T06:29:32
-0.7,-89.0,-1.3,-0.012,-1.000,+0.020,2017-08-21T06:29:34
-0.6,-89.0,-1.3,-0.011,-1.000,+0.021,2017-08-21T06:29:36
-0.6,-89.0,-1.2,-0.012,-1.001,+0.020,2017-08-21T06:29:38
-0.6,-89.0,-0.9,-0.012,-1.001,+0.021,2017-08-21T06:29:40
-0.6,-89.0,-0.7,-0.012,-0.999,+0.021,2017-08-21T06:29:42
-0.6,-89.0,-0.7,-0.012,-1.000,+0.020,2017-08-21T06:29:44
-0.6,-89.0,-0.8,-0.011,-1.000,+0.020,2017-08-21T06:29:46
-0.6,-89.0,-0.8,-0.011,-1.000,+0.021,2017-08-21T06:29:48
-0.6,-89.0,-1.0,-0.013,-1.001,+0.020,2017-08-21T06:29:50
-0.6,-89.0,-1.1,-0.012,-1.001,+0.021,2017-08-21T06:29:52
-0.6,-89.0,-1.2,-0.012,-1.001,+0.019,2017-08-21T06:29:54
-0.6,-89.0,-1.2,-0.012,-1.001,+0.021,2017-08-21T06:29:56
-0.6,-89.0,-1.0,-0.011,-1.000,+0.021,2017-08-21T06:29:58
-0.6,-89.0,-0.7,-0.012,-1.001,+0.021,2017-08-21T06:30:00
-0.6,-89.0,-0.6,-0.012,-1.001,+0.018,2017-08-21T06:30:02
-0.6,-89.0,-0.7,-0.011,-1.002,+0.019,2017-08-21T06:30:04
-0.5,-89.1,-0.9,-0.011,-1.001,+0.018,2017-08-21T06:30:06
-0.5,-89.0,-1.1,-0.012,-1.000,+0.020,2017-08-21T06:30:08
-0.5,-89.1,-1.2,-0.011,-1.001,+0.020,2017-08-21T06:30:10
-0.6,-89.0,-1.1,-0.011,-1.001,+0.020,2017-08-21T06:30:12
-0.6,-89.0,-0.9,-0.012,-1.001,+0.019,2017-08-21T06:30:14
-0.6,-89.0,-0.7,-0.011,-1.002,+0.020,2017-08-21T06:30:16
-0.6,-89.0,-0.7,-0.012,-1.000,+0.020,2017-08-21T06:30:19
-0.6,-89.0,-0.9,-0.012,-1.001,+0.021,2017-08-21T06:30:21
-0.6,-89.0,-1.1,-0.012,-1.000,+0.021,2017-08-21T06:30:23
-0.6,-89.0,-1.2,-0.012,-1.000,+0.021,2017-08-21T06:30:25
-0.6,-89.0,-1.2,-0.011,-1.001,+0.020,2017-08-21T06:30:27
-0.6,-89.0,-1.1,-0.011,-1.000,+0.021,2017-08-21T06:30:29
-0.6,-89.0,-0.9,-0.011,-1.002,+0.019,2017-08-21T06:30:31
-0.6,-89.0,-0.8,-0.011,-1.001,+0.020,2017-08-21T06:30:33
-0.6,-89.0,-0.9,-0.012,-1.002,+0.020,2017-08-21T06:30:35
-0.6,-89.0,-1.1,-0.011,-1.003,+0.017,2017-08-21T06:30:37
-0.6,-89.0,-1.2,-0.011,-1.002,+0.019,2017-08-21T06:30:39
-0.6,-89.0,-1.3,-0.011,-1.001,+0.020,2017-08-21T06:30:41
-0.6,-89.0,-1.1,-0.011,-1.001,+0.021,2017-08-21T06:30:43
-0.6,-89.0,-0.9,-0.011,-1.000,+0.021,2017-08-21T06:30:45
-0.6,-89.0,-0.9,-0.011,-1.001,+0.021,2017-08-21T06:30:47
-0.6,-89.0,-0.9,-0.012,-1.001,+0.020,2017-08-21T06:30:49
-0.6,-89.0,-1.1,-0.012,-1.000,+0.020,2017-08-21T06:30:51
-0.6,-89.0,-1.2,-0.011,-1.002,+0.020,2017-08-21T06:30:53
-0.6,-89.0,-1.3,-0.012,-1.001,+0.021,2017-08-21T06:30:55
-0.6,-89.0,-1.2,-0.011,-1.001,+0.019,2017-08-21T06:30:57
-0.6,-89.0,-1.1,-0.013,-1.000,+0.020,2017-08-21T06:30:59
-0.6,-89.0,-1.0,-0.011,-1.001,+0.019,2017-08-21T06:31:01
-0.6,-89.0,-1.0,-0.011,-1.001,+0.019,2017-08-21T06:31:03
-0.6,-89.0,-1.0,-0.012,-1.001,+0.021,2017-08-21T06:31:06
-0.6,-89.0,-1.0,-0.011,-1.001,+0.020,2017-08-21T06:31:08
-0.6,-89.0,-1.0,-0.012,-1.001,+0.020,2017-08-21T06:31:10
-0.6,-89.0,-1.2,-0.011,-0.999,+0.021,2017-08-21T06:31:12
-0.6,-89.0,-1.2,-0.012,-1.001,+0.020,2017-08-21T06:31:14
-0.6,-89.0,-1.2,-0.011,-1.001,+0.020,2017-08-21T06:31:16
-0.5,-89.0,-1.1,-0.011,-1.001,+0.020,2017-08-21T06:31:18
-0.5,-89.0,-1.0,-0.011,-1.000,+0.021,2017-08-21T06:31:20
-0.6,-89.0,-1.0,-0.011,-1.001,+0.021,2017-08-21T06:31:22
-0.6,-89.0,-1.1,-0.012,-1.001,+0.019,2017-08-21T06:31:24
-0.6,-89.0,-1.1,-0.012,-1.000,+0.021,2017-08-21T06:31:26
-0.6,-89.0,-1.2,-0.012,-1.001,+0.019,2017-08-21T06:31:28
-0.6,-89.0,-1.2,-0.012,-1.000,+0.020,2017-08-21T06:31:30
-0.5,-89.0,-1.1,-0.011,-1.001,+0.020,2017-08-21T06:31:32
-0.6,-89.0,-1.1,-0.011,-1.000,+0.020,2017-08-21T06:31:34
-0.6,-89.0,-1.1,-0.011,-1.001,+0.019,2017-08-21T06:31:36
-0.5,-89.0,-1.0,-0.010,-1.000,+0.020,2017-08-21T06:31:38
-0.5,-89.0,-1.0,-0.010,-1.001,+0.020,2017-08-21T06:31:40
-0.5,-89.0,-1.0,-0.011,-1.000,+0.020,2017-08-21T06:31:42
-0.5,-89.0,-0.9,-0.012,-1.002,+0.021,2017-08-21T06:31:44
-0.5,-89.0,-1.0,-0.011,-1.001,+0.019,2017-08-21T06:31:46
-0.6,-89.0,-1.1,-0.011,-1.001,+0.020,2017-08-21T06:31:48
-0.6,-89.0,-1.0,-0.011,-1.001,+0.020,2017-08-21T06:31:50
-0.5,-89.0,-1.1,-0.010,-0.999,+0.021,2017-08-21T06:31:53
-0.5,-89.0,-1.2,-0.012,-1.001,+0.020,2017-08-21T06:31:55
-0.5,-89.0,-1.0,-0.012,-1.002,+0.018,2017-08-21T06:31:57
-0.5,-89.0,-0.9,-0.011,-1.001,+0.020,2017-08-21T06:31:59
-0.6,-89.0,-0.9,-0.011,-1.001,+0.019,2017-08-21T06:32:01
-0.6,-89.0,-0.9,-0.011,-1.001,+0.020,2017-08-21T06:32:03
-0.5,-89.0,-0.9,-0.010,-0.999,+0.020,2017-08-21T06:32:05
-0.5,-89.0,-1.1,-0.010,-1.000,+0.020,2017-08-21T06:32:07
-0.6,-89.0,-1.1,-0.011,-0.999,+0.020,2017-08-21T06:32:09
-0.6,-89.0,-0.9,-0.012,-1.000,+0.020,2017-08-21T06:32:11
-0.6,-89.0,-0.8,-0.011,-1.000,+0.021,2017-08-21T06:32:13
-0.6,-89.0,-0.7,-0.011,-1.001,+0.020,2017-08-21T06:32:15
-0.6,-89.0,-0.8,-0.012,-1.001,+0.020,2017-08-21T06:32:17
-0.6,-89.0,-1.1,-0.011,-1.001,+0.021,2017-08-21T06:32:19
-0.6,-89.0,-1.2,-0.011,-1.002,+0.021,2017-08-21T06:32:21
-0.6,-89.0,-1.2,-0.011,-1.001,+0.019,2017-08-21T06:32:23
-0.5,-89.0,-1.1,-0.011,-1.002,+0.020,2017-08-21T06:32:25
-0.6,-89.0,-0.9,-0.012,-1.000,+0.020,2017-08-21T06:32:27
-0.6,-89.0,-0.7,-0.012,-1.002,+0.020,2017-08-21T06:32:29
-0.6,-89.0,-0.9,-0.012,-1.002,+0.019,2017-08-21T06:32:31
-0.6,-89.0,-0.9,-0.011,-1.001,+0.021,2017-08-21T06:32:33
